replicate,stat
777,383.89936228778606
778,-485.5947421511246
779,426.4192088721211
780,145.9284155216519
781,161.88546825401318
782,-195.4727276871963
783,-20.520741319078297
784,-133.4453841375489
785,305.26528600167694
786,431.88449943295564
787,-238.97279322509166
788,-194.32723925890969
789,-65.71909318348844
790,578.6209972018169
791,339.5672504288468
792,360.57357056151704
793,-537.8939824814352
794,870.3045232545537
795,499.27455249015475
796,-389.4534994386522
797,-1122.1671672242137
798,351.07342523835905
799,-421.66964911580726
800,40.03627380022772
801,-385.6010109932704
802,-17.38062129924583
803,769.746596303663
804,-244.6318479976744
805,-259.2781428270191
806,448.45703848499033
807,-287.87546090237083
808,-552.7397404699368
809,8.082275703678533
810,-34.02154772013637
811,-520.3640202654569
812,559.2958665534479
813,-416.44371434595996
814,5.8995788477859605
815,-455.6182788039041
816,-430.4118344341805
817,-210.56923936148996
818,-467.6487567746244
819,172.56529568988663
820,-376.5567814624628
821,-326.90755167520547
822,508.84878412957187
823,-4.170461215813702
824,-475.10867892700116
825,66.71874554769784
826,966.9358754438053
827,-353.9547560565552
828,150.81811239463968
829,5.7229114782494435
830,76.09351402795801
831,-257.03845649708455
832,-362.423391899516
833,-418.95125120390367
834,385.47227177140485
835,-48.12074359865801
836,-336.36210541912806
837,-753.690324896992
838,171.510990420069
839,403.9482592565146
840,157.7423334910054
841,-433.0276512928067
842,692.3548905517164
843,-187.10097395011144
844,80.01438984219567
845,841.4792472830268
846,536.4088937773195
847,-217.51625624747248
848,-260.2754586227911
849,50.43685281328362
850,513.4649315271472
851,569.2576266163633
852,-53.66581942315133
853,-121.89361774880126
854,-85.00433120002708
855,89.22958779513465
856,185.08018418998108
857,-456.233765123583
858,-436.89723658040384
859,649.2993429113649
860,60.598076035357735
861,-37.9082298499452
862,182.43587259433116
863,-655.2979979597767
864,611.3728479349866
865,-679.1993833738907
866,416.9247624963682
867,61.47571393563703
868,213.24438226259554
869,6.754420958448463
870,-89.64897333462432
871,-143.40714420046606
872,-1000.4433496133279
873,-716.4078109773127
874,-394.1722278895086
875,-11.69307178964118
876,72.02446558120573
877,60.58667814054752
878,110.57214582466622
879,219.66709598736998
880,-257.7337280804222
881,-508.0884875563479
882,32.228715856181225
883,409.71559402978164
884,286.7949974639687
885,-746.5495437992595
886,257.6505804377921
887,253.84938251904896
888,332.5974377532475
889,613.2705974206565
890,401.97072450718406
891,139.22075442665664
892,-480.97289580614415
893,280.1329279482088
894,-255.5909238563636
895,-178.91728547737148
896,-117.74478403838839
897,-126.5097651463766
898,134.4735312387802
899,86.20914567079308
900,-134.73334625094685
901,-547.2231593824617
902,-425.174501769523
903,-149.7956642408135
904,252.11120356070205
905,-765.6638133936667
906,-89.57488701836701
907,-566.0752773962649
908,65.02045922118305
909,-697.3277350673343
910,-444.45404083865833
911,72.57726347943571
912,242.28051928808782
913,-294.69710094545553
914,210.99329803785258
915,-1076.6325774629422
916,128.92275646687995
917,490.74892717315015
918,-110.75787452057739
919,-305.17746522217203
920,198.17066637791868
921,26.12514318605463
922,-5.760467541645994
923,466.63668070507265
924,-422.1141670133529
925,-163.33066432629857
926,290.1972690644034
927,129.1450154156537
928,-194.78885399866522
929,-210.40396988676184
930,39.8197137988609
931,-565.2831237070513
932,-235.12030477970802
933,475.28768286497507
934,-252.50209436317164
935,-378.659693054693
936,-390.775655236479
937,-103.49741552735213
938,-185.27731078069883
939,-569.1812037316722
940,-505.10793806383845
941,308.6390628650897
942,-343.22933704144816
943,-119.21511246872615
944,-827.5087906263707
945,-20.298482370306374
946,-646.9661368545239
947,-588.3011722734809
948,543.4185990847491
949,361.9812105704077
950,-272.9784123872323
951,360.45389266602433
952,-481.2692410711734
953,195.16732109579425
954,19.445976828079438
955,-350.29033287551647
956,35.858945352792944
957,44.498549617885146
958,801.7233901898308
959,582.3025172250691
960,-241.55441639929268
961,277.88184372346404
962,-422.1939522770135
963,-189.80227501980335
964,-352.2222760456152
965,-484.6031253027577
966,-802.8038536282347
967,-32.6253056060541
968,75.75727613109848
969,-50.44021519225316
970,-117.67639666953619
971,-911.8076206324695
972,849.993474705223
973,409.75548666161376
974,293.2177111887431
975,216.4471907038769
976,-148.24555054681332
977,253.2965846208208
978,72.4347897943262
979,603.0694815667557
980,67.83004029155745
981,174.9987462315712
982,272.1430036872189
983,-501.9735169914111
984,-342.9044970393952
985,-34.300796142952095
986,-185.20322446444152
987,604.6936815770132
988,-685.650591835687
989,180.50962837164116
990,-517.4119655099712
991,-45.46503410820151
992,266.60932575753213
993,-189.24947712157518
994,-192.40099503621786
995,-87.7284280593376
996,466.7392617583537
997,-328.2012127360067
998,1395.0009118315847
999,-179.60685811330768
1000,-273.9472334459824
1001,-250.10283750591225
1002,-217.72141835402908
1003,221.5021570515928
1004,-633.5223199275097
1005,-392.9355563027493
1006,151.7869334533898
1007,-812.2698052669657
1008,-195.432835055366
1009,33.08355796684373
1010,52.819012828331324
1011,140.83925548951083
1012,-353.9376592143417
1013,-562.8325763231533
1014,534.3629716591349
1015,378.61073909648985
1016,-13.482541274626783
1017,-129.29655042713603
1018,608.802622655594
1019,-82.23464276148115
1020,656.0127029537653
1021,489.76300927218654
1022,543.1165548723147
1023,323.59310085427205
1024,-1023.9401097617283
1025,784.9171942942139
1026,-31.160676123121448
1027,-211.65203936832768
1028,-618.9273156248055
1029,84.64193513458122
1030,-593.9032375720217
1031,-425.99515019575847
1032,-398.7997731818941
1033,-566.7876458218179
1034,156.73361980042318
1035,-153.92740110901468
1036,557.751451806851
1037,370.07371588467686
1038,-318.8150463609363
1039,568.3970855582975
1040,-152.3829863624178
1041,-491.5273463991198
1042,-362.3151118988335
1043,79.75223826159345
1044,13.855309424348889
1045,77.38717508876107
1046,-36.37521299815853
1047,246.6459129998675
1048,-419.2134027845059
1049,296.95052173863405
1050,-756.431518598516
1051,-278.0276797875431
1052,65.5219665927707
1053,80.76665089957896
1054,-434.064859720409
1055,-162.27635905648276
1056,-163.17679274637885
1057,-215.68119518324966
1058,-742.8110343019634
1059,-23.894518182492902
1060,-33.634019296636325
1061,-69.97620689458745
1062,-281.29887559767667
1063,373.31641695778853
1064,61.72076867402575
1065,-530.1890055906679
1066,459.9176217152708
1067,455.14190379037063
1068,-289.2831009112615
1069,438.4382889480312
1070,-63.21155632554655
1071,440.9116321215479
1072,-619.8334482621067
1073,155.9243692689961
1074,870.9086116794224
1075,-420.68373121484365
1076,-259.72835967196806
1077,546.6328054208388
1078,-145.00284947370346
1079,-130.6358030671745
1080,-424.78697334602293
1081,104.33179841683341
1082,558.235862336227
1083,-459.903887252025
1084,241.94998033863158
1085,201.88638008559792
1086,-15.591151814260229
1087,-785.8494851001014
1088,397.41156658365253
1089,380.9985980589372
1090,366.40929270363813
1091,-203.65641615993445
1092,-268.22549025194894
1093,571.9304329490351
1094,-72.43245322588882
1095,69.32886345891893
1096,576.7916350849991
1097,333.34399986322387
1098,441.3390531768782
1099,-17.032985507576086
1100,-50.896130984607225
1101,263.9194225826486
1102,-197.2394013825633
1103,430.9099794267986
1104,412.91270352365973
1105,327.5139766685079
1106,254.9321825258885
1107,-32.106701392252944
1108,-555.6803973306141
1109,-874.5877951342391
1110,339.5843472710603
1111,429.60492047118896
1112,-134.40850624889572
1113,193.83946635056418
1114,-171.1154264807301
1115,116.89227849616145
1116,467.0014133389559
1117,681.0937704805929
1118,144.65755025046747
1119,-312.6145915849356
1120,245.85375931065573
1121,5.79699779450857
1122,-13.152002325170542
1123,-351.00270130106946
1124,177.6430578272193
1125,527.4786431946013
1126,-25.34205082321205
1127,132.23384490884564
1128,43.2846738207445
1129,-683.9067139299368
1130,318.45265029549046
1131,-160.54957799294607
1132,83.37676881080006
1133,-28.85830137173798
1134,-60.53874999287655
1135,-72.82568059679397
1136,81.0515982697998
1137,-444.78457978811275
1138,492.7207629750774
1139,-260.8795470476598
1140,160.55191456137982
1141,345.94437257438585
1142,-27.878082418177655
1143,621.7392332636155
1144,742.7677792911654
1145,461.2283796182837
1146,-179.80062232505588
1147,-4.803044377704282
1148,431.9015962751673
1149,-99.09782813114361
1150,249.1648477526196
1151,328.3004314103182
1152,-78.4049501057143
1153,138.6679565284303
1154,-206.31782459779606
1155,-1203.6336203703177
1156,-384.59229730268817
1157,-251.97209225456027
1158,-59.82068261992026
1159,-478.5166494748428
1160,381.6710738526599
1161,12.407776783627924
1162,285.1821953485196
1163,-320.8210758472924
1164,174.71949780875366
1165,-163.5130306432402
1166,260.2265046645898
1167,27.407406352045655
1168,98.13704258823236
1169,-149.31125371143935
1170,213.7857822660153
1171,171.99540094944496
1172,355.8947347424928
1173,-75.88031640556073
1174,674.3747114907874
1175,138.844623897965
1176,288.6471553704032
1177,-374.93258145220534
1178,346.83340836947536
1179,-96.15717127046628
1180,-198.36779296863824
1181,-326.93034746482226
1182,115.11990585338754
1183,-164.63572328191003
1184,163.46407668503707
1185,-207.37782881501698
1186,-488.0794832194497
1187,196.21022847080167
1188,-344.4945033652293
1189,-83.68217540220394
1190,-152.48556741569882
1191,702.1570800873069
1192,-123.54061354867736
1193,-22.9997834400001
1194,369.47532640721147
1195,463.4395712111964
1196,43.831772771569376
1197,36.320560092550295
1198,301.5039807147623
1199,558.6005949701084
1200,649.7381618615054
1201,-659.7089832507936
1202,629.0452838360761
1203,283.24455323101756
1204,-207.07008565517935
1205,845.2063588855144
1206,19.765117882725463
1207,-301.3705683560256
1208,-273.24626291523964
1209,-39.122105647087665
1210,245.20977825395676
1211,218.2765528206928
1212,-236.78439742179762
1213,-74.19912692125763
1214,-532.508477184263
1215,157.35480506750355
1216,-206.12975933345115
1217,-87.7170301645292
1218,-108.64356503353883
1219,252.89195935510725
1220,-48.42848675849564
1221,785.6181648249567
1222,222.37979495187392
1223,-179.37890021712883
1224,-740.9588763955308
1225,330.2380735278184
1226,477.83511235474725
1227,-201.21156772344148
1228,-398.13299633557654
1229,-1.2867938291801693
1230,123.16112064101617
1231,509.40728097520514
1232,111.273116355409
1233,-299.5469051866112
1234,747.7429603752171
1235,223.1833465358959
1236,94.74616888260607
1237,-271.2972229029292
1238,330.31785879148265
1239,-119.22081141613126
1240,-490.507234813731
1241,-85.85347436328448
1242,11.786591516545741
1243,-49.76204045112718
1244,-97.25136917211239
1245,255.17153831687392
1246,-274.3917513435281
1247,-13.032324429677828
1248,14.630366271348976
1249,-237.30870058300206
1250,-449.95352508391807
1251,-417.24726592998195
1252,-514.7961486513432
1253,-177.94846441862137
1254,-209.44654672282013
1255,-193.91121609838592
1256,326.36278929281616
1257,-222.94735312387638
1258,-128.93181779325278
1259,-606.0647913330413
1260,646.6664292105252
1261,-326.3205600925503
1262,9.273355711198747
1263,-272.30593659351143
1264,-427.1862302032823
1265,-354.7697055353874
1266,-571.2214269024498
1267,65.04325501079802
1268,-189.4090476489
1269,317.68899134329877
1270,-13.875768645531934
1271,-209.60041830273985
1272,49.94104438910108
1273,-137.7765841649034
1274,-387.02574784437275
1275,-156.40644322993467
1276,-466.5944515048068
1277,-536.0874161542379
1278,42.11638960284108
1279,-473.31920944201556
1280,-14.542545491847704
1281,-39.83447407263884
1282,421.33004883998
1283,765.5863646984399
1284,842.5107567632258
1285,33.60786112804999
1286,213.36975910549336
1287,-286.27405668173196
1288,400.677063446381
1289,-461.5907756837314
1290,908.6356434966474
1291,93.22454992562962
1292,-437.90025132358096
1293,467.0128112337643
1294,194.58032951313908
1295,-405.4447458554405
1296,611.7432795162731
1297,971.0676123120065
1298,280.0417447897362
1299,671.918465159486
1300,-254.43973648067185
1301,72.40059610989738
1302,412.03506562338043
1303,335.0023935579102
1304,-686.9499518438952
1305,310.4057365604567
1306,181.69500943175808
